#LIBRARY    ENDF/B-VII.1
#REACTION   NA-23(N,EL)NA-23-L0,SIG
#NUCLEUS    Na-23
#MF         3
#MT         2
#EN-MIN     1e-05
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 1.9117E+06  1.41105      Lin-Lin
 1.9141E+06  1.5192       Lin-Lin
 1.9184E+06  1.42329      Lin-Lin
 1.9226E+06  1.39252      Lin-Lin
 1.92755E+06 1.68051      Lin-Lin
 1.9281E+06  1.71382      Lin-Lin
 1.93133E+06 2.04249      Lin-Lin
 1.93143E+06 2.06372      Lin-Lin
 1.93165E+06 2.1432       Lin-Lin
 1.93234E+06 2.40588      Lin-Lin
 1.9324E+06  2.43357      Lin-Lin
 1.93262E+06 2.55778      Lin-Lin
 1.93324E+06 2.91576      Lin-Lin
 1.93334E+06 2.98427      Lin-Lin
 1.93352E+06 3.14859      Lin-Lin
 1.93358E+06 3.18436      Lin-Lin
 1.93364E+06 3.19945      Lin-Lin
 1.93365E+06 3.19991      Lin-Lin
 1.93375E+06 3.18388      Lin-Lin
 1.93472E+06 2.93279      Lin-Lin
 1.9348E+06  2.90834      Lin-Lin
 1.93495E+06 2.84053      Lin-Lin
 1.93592E+06 2.36158      Lin-Lin
 1.936E+06   2.33227      Lin-Lin
 1.93609E+06 2.31033      Lin-Lin
 1.93712E+06 2.15947      Lin-Lin
 1.9375E+06  2.10787      Lin-Lin
 1.9393E+06  2.04821      Lin-Lin
 1.94786E+06 2.13615      Lin-Lin
 1.95129E+06 2.18037      Lin-Lin
 1.953E+06   2.20573      Lin-Lin
 1.9569E+06  2.49921      Lin-Lin
 1.9615E+06  2.65855      Lin-Lin
 1.9666E+06  2.63511      Lin-Lin
 1.96931E+06 2.96747      Lin-Lin
 1.9694E+06  2.97278      Lin-Lin
 1.96961E+06 2.95589      Lin-Lin
 1.97325E+06 2.54812      Lin-Lin
 1.9749E+06  2.44022      Lin-Lin
 1.9782E+06  2.23152      Lin-Lin
 1.9882E+06  2.12935      Lin-Lin
 1.9964E+06  2.12456      Lin-Lin
 1.99807E+06 2.12924      Lin-Lin
 2.0117E+06  2.30471      Lin-Lin
 2.015E+06   2.3386       Lin-Lin
 2.0182E+06  2.59496      Lin-Lin
 2.02E+06    2.71474      Lin-Lin
 2.02518E+06 2.53407      Lin-Lin
 2.0269E+06  2.46789      Lin-Lin
 2.0301E+06  2.47284      Lin-Lin
 2.0332E+06  2.47257      Lin-Lin
 2.04032E+06 2.54155      Lin-Lin
 2.04175E+06 2.5603       Lin-Lin
 2.0446E+06  2.6263       Lin-Lin
 2.0473E+06  2.53232      Lin-Lin
 2.0519E+06  2.55955      Lin-Lin
 2.0555E+06  2.67944      Lin-Lin
 2.0683E+06  2.70375      Lin-Lin
 2.0797E+06  2.66044      Lin-Lin
 2.0842E+06  2.68308      Lin-Lin
 2.0897E+06  2.8062       Lin-Lin
 2.0965E+06  2.8115       Lin-Lin
 2.106E+06   2.92298      Lin-Lin
 2.1092E+06  3.00335      Lin-Lin
 2.11332E+06 2.93671      Lin-Lin
 2.11415E+06 2.91849      Lin-Lin
 2.1224E+06  2.67192      Lin-Lin
 2.1256E+06  2.45317      Lin-Lin
 2.1287E+06  2.42548      Lin-Lin
 2.132E+06   2.37083      Lin-Lin
 2.1365E+06  2.09187      Lin-Lin
 2.1385E+06  2.08686      Lin-Lin
 2.14291E+06 2.12091      Lin-Lin
 2.1479E+06  2.26678      Lin-Lin
 2.1504E+06  2.37416      Lin-Lin
 2.1529E+06  2.46898      Lin-Lin
 2.1566E+06  2.52723      Lin-Lin
 2.1611E+06  2.55375      Lin-Lin
 2.1695E+06  2.37462      Lin-Lin
 2.1779E+06  2.17409      Lin-Lin
 2.184E+06   2.15826      Lin-Lin
 2.1902E+06  2.15593      Lin-Lin
 2.19578E+06 2.29872      Lin-Lin
 2.19611E+06 2.30962      Lin-Lin
 2.2007E+06  2.78851      Lin-Lin
 2.2025E+06  2.88509      Lin-Lin
 2.20378E+06 2.78459      Lin-Lin
 2.2042E+06  2.73923      Lin-Lin
 2.20845E+06 2.24095      Lin-Lin
 2.2093E+06  2.14409      Lin-Lin
 2.2166E+06  2.01348      Lin-Lin
 2.21775E+06 2.13816      Lin-Lin
 2.22113E+06 2.51814      Lin-Lin
 2.2212E+06  2.52172      Lin-Lin
 2.22138E+06 2.51082      Lin-Lin
 2.22526E+06 2.14316      Lin-Lin
 2.22544E+06 2.13482      Lin-Lin
 2.2325E+06  1.93897      Lin-Lin
 2.2338E+06  1.92432      Lin-Lin
 2.2385E+06  1.89343      Lin-Lin
 2.24201E+06 1.97277      Lin-Lin
 2.24222E+06 1.98588      Lin-Lin
 2.24445E+06 2.19413      Lin-Lin
 2.2453E+06  2.26913      Lin-Lin
 2.24678E+06 2.1822       Lin-Lin
 2.2512E+06  1.91036      Lin-Lin
 2.2558E+06  1.95959      Lin-Lin
 2.2608E+06  1.89222      Lin-Lin
 2.2653E+06  2.1477       Lin-Lin
 2.2685E+06  2.24331      Lin-Lin
 2.27022E+06 2.4259       Lin-Lin
 2.2708E+06  2.48309      Lin-Lin
 2.27455E+06 2.3112       Lin-Lin
 2.2874E+06  2.1792       Lin-Lin
 2.289E+06   2.16108      Lin-Lin
 2.2953E+06  2.12803      Lin-Lin
 2.3104E+06  2.11948      Lin-Lin
 2.3135E+06  2.36968      Lin-Lin
 2.31625E+06 2.25225      Lin-Lin
 2.319E+06   2.13161      Lin-Lin
 2.3245E+06  1.96785      Lin-Lin
 2.3354E+06  1.88995      Lin-Lin
 2.34221E+06 1.97247      Lin-Lin
 2.3463E+06  2.09247      Lin-Lin
 2.3622E+06  2.16059      Lin-Lin
 2.3757E+06  2.30682      Lin-Lin
 2.3988E+06  2.49623      Lin-Lin
 2.4058E+06  2.65675      Lin-Lin
 2.4113E+06  2.81134      Lin-Lin
 2.4153E+06  2.88734      Lin-Lin
 2.41877E+06 2.80336      Lin-Lin
 2.4227E+06  2.60831      Lin-Lin
 2.4262E+06  2.71788      Lin-Lin
 2.4362E+06  2.65934      Lin-Lin
 2.4387E+06  2.59839      Lin-Lin
 2.4432E+06  2.66638      Lin-Lin
 2.4541E+06  2.57125      Lin-Lin
 2.45548E+06 2.72578      Lin-Lin
 2.45685E+06 2.84564      Lin-Lin
 2.4596E+06  3.07241      Lin-Lin
 2.46172E+06 2.88246      Lin-Lin
 2.46657E+06 2.43875      Lin-Lin
 2.46704E+06 2.42999      Lin-Lin
 2.4766E+06  2.3252       Lin-Lin
 2.4915E+06  2.31137      Lin-Lin
 2.5035E+06  2.24762      Lin-Lin
 2.51492E+06 2.30746      Lin-Lin
 2.51546E+06 2.31432      Lin-Lin
 2.5209E+06  2.64986      Lin-Lin
 2.52478E+06 3.05088      Lin-Lin
 2.5249E+06  3.05744      Lin-Lin
 2.52511E+06 3.03831      Lin-Lin
 2.52687E+06 2.82382      Lin-Lin
 2.52715E+06 2.80581      Lin-Lin
 2.5294E+06  2.68657      Lin-Lin
 2.53334E+06 2.17893      Lin-Lin
 2.53344E+06 2.17375      Lin-Lin
 2.53434E+06 2.21479      Lin-Lin
 2.5384E+06  2.40876      Lin-Lin
 2.5423E+06  2.1925       Lin-Lin
 2.5483E+06  1.95525      Lin-Lin
 2.56011E+06 1.89998      Lin-Lin
 2.5603E+06  1.90342      Lin-Lin
 2.56047E+06 1.92305      Lin-Lin
 2.56305E+06 2.28153      Lin-Lin
 2.56511E+06 2.54265      Lin-Lin
 2.5658E+06  2.62893      Lin-Lin
 2.56822E+06 2.96345      Lin-Lin
 2.56826E+06 2.96541      Lin-Lin
 2.56834E+06 2.96066      Lin-Lin
 2.56853E+06 2.91615      Lin-Lin
 2.57014E+06 2.49322      Lin-Lin
 2.57037E+06 2.44827      Lin-Lin
 2.57305E+06 2.00492      Lin-Lin
 2.5732E+06  1.98362      Lin-Lin
 2.5734E+06  1.97366      Lin-Lin
 2.5797E+06  1.79281      Lin-Lin
 2.5852E+06  1.74616      Lin-Lin
 2.59415E+06 1.8954       Lin-Lin
 2.59426E+06 1.90124      Lin-Lin
 2.59962E+06 2.34133      Lin-Lin
 2.59966E+06 2.34252      Lin-Lin
 2.59975E+06 2.33725      Lin-Lin
 2.6001E+06  2.27513      Lin-Lin
 2.601E+06   2.10781      Lin-Lin
 2.6011E+06  2.09294      Lin-Lin
 2.6013E+06  2.0794       Lin-Lin
 2.6061E+06  1.85718      Lin-Lin
 2.6154E+06  1.81007      Lin-Lin
 2.6206E+06  1.77738      Lin-Lin
 2.63E+06    1.77226      Lin-Lin
 2.637E+06   1.76044      Lin-Lin
 2.654E+06   2.08246      Lin-Lin
 2.6719E+06  1.76115      Lin-Lin
 2.6764E+06  1.86118      Lin-Lin
 2.6844E+06  1.82813      Lin-Lin
 2.69569E+06 1.53681      Lin-Lin
 2.6973E+06  1.49775      Lin-Lin
 2.69942E+06 1.62235      Lin-Lin
 2.70328E+06 1.85204      Lin-Lin
 2.7058E+06  1.88751      Lin-Lin
 2.7143E+06  1.99927      Lin-Lin
 2.7188E+06  1.9398       Lin-Lin
 2.72E+06    1.96876      Lin-Lin
 2.7272E+06  2.16252      Lin-Lin
 2.7317E+06  2.17098      Lin-Lin
 2.73864E+06 1.97919      Lin-Lin
 2.74095E+06 1.91854      Lin-Lin
 2.7502E+06  1.79468      Lin-Lin
 2.7725E+06  1.69175      Lin-Lin
 2.785E+06   1.63294      Lin-Lin
 2.7917E+06  1.69671      Lin-Lin
 2.8118E+06  1.92791      Lin-Lin
 2.8199E+06  1.97221      Lin-Lin
 2.82781E+06 1.91926      Lin-Lin
 2.841E+06   1.70752      Lin-Lin
 2.8459E+06  1.82955      Lin-Lin
 2.8605E+06  1.71949      Lin-Lin
 2.8833E+06  1.7518       Lin-Lin
 2.8946E+06  1.66216      Lin-Lin
 2.90648E+06 1.69967      Lin-Lin
 2.90761E+06 1.71148      Lin-Lin
 2.9187E+06  1.863        Lin-Lin
 2.9247E+06  1.94536      Lin-Lin
 2.9418E+06  1.47399      Lin-Lin
 2.9523E+06  1.63452      Lin-Lin
 2.9726E+06  1.70741      Lin-Lin
 2.9816E+06  1.57605      Lin-Lin
 2.9946E+06  1.60457      Lin-Lin
 3.0035E+06  1.61466      Lin-Lin
 3.02181E+06 1.38637      Lin-Lin
 3.0328E+06  1.24046      Lin-Lin
 3.0433E+06  1.21502      Lin-Lin
 3.0645E+06  0.920359     Lin-Lin
 3.0767E+06  0.842936     Lin-Lin
 3.08775E+06 0.84012      Lin-Lin
 3.0921E+06  0.838535     Lin-Lin
 3.10098E+06 0.935894     Lin-Lin
 3.1124E+06  1.06987      Lin-Lin
 3.1441E+06  1.32045      Lin-Lin
 3.1555E+06  1.59675      Lin-Lin
 3.1668E+06  1.38349      Lin-Lin
 3.1766E+06  1.6887       Lin-Lin
 3.1823E+06  1.74799      Lin-Lin
 3.19449E+06 1.40219      Lin-Lin
 3.2083E+06  1.27285      Lin-Lin
 3.2164E+06  1.3761       Lin-Lin
 3.2245E+06  1.4839       Lin-Lin
 3.253E+06   1.44327      Lin-Lin
 3.2619E+06  1.5778       Lin-Lin
 3.2676E+06  1.5803       Lin-Lin
 3.27906E+06 1.38359      Lin-Lin
 3.3017E+06  1.20538      Lin-Lin
 3.3123E+06  1.14791      Lin-Lin
 3.32526E+06 1.23331      Lin-Lin
 3.3367E+06  1.46625      Lin-Lin
 3.3472E+06  1.66375      Lin-Lin
 3.3602E+06  1.58768      Lin-Lin
 3.3716E+06  1.84136      Lin-Lin
 3.37969E+06 1.8249       Lin-Lin
 3.3919E+06  1.49642      Lin-Lin
 3.4041E+06  1.34915      Lin-Lin
 3.4163E+06  1.39608      Lin-Lin
 3.4464E+06  1.23828      Lin-Lin
 3.4837E+06  1.55029      Lin-Lin
 3.4943E+06  1.51595      Lin-Lin
 3.51132E+06 1.53019      Lin-Lin
 3.517E+06   1.53402      Lin-Lin
 3.5354E+06  1.71245      Lin-Lin
 3.5452E+06  1.79424      Lin-Lin
 3.556E+06   1.80338      Lin-Lin
 3.57631E+06 1.46707      Lin-Lin
 3.5885E+06  1.33058      Lin-Lin
 3.61831E+06 1.39948      Lin-Lin
 3.6362E+06  1.4541       Lin-Lin
 3.6503E+06  1.65116      Lin-Lin
 3.6622E+06  1.44112      Lin-Lin
 3.6774E+06  1.5152       Lin-Lin
 3.68915E+06 1.7059       Lin-Lin
 3.6914E+06  1.7435       Lin-Lin
 3.7055E+06  1.82245      Lin-Lin
 3.712E+06   1.58359      Lin-Lin
 3.7172E+06  1.63093      Lin-Lin
 3.7315E+06  1.7743       Lin-Lin
 3.74557E+06 1.37543      Lin-Lin
 3.7532E+06  1.35244      Lin-Lin
 3.7673E+06  1.55866      Lin-Lin
 3.7741E+06  1.50318      Lin-Lin
 3.7847E+06  1.41007      Lin-Lin
 3.7965E+06  1.42593      Lin-Lin
 3.8095E+06  1.27874      Lin-Lin
 3.8388E+06  1.29395      Lin-Lin
 3.8475E+06  1.00716      Lin-Lin
 3.85605E+06 1.01414      Lin-Lin
 3.8713E+06  1.26868      Lin-Lin
 3.88644E+06 0.94516      Lin-Lin
 3.8886E+06  0.89973      Lin-Lin
 3.9024E+06  0.971438     Lin-Lin
 3.907E+06   0.996859     Lin-Lin
 3.91365E+06 1.24367      Lin-Lin
 3.9146E+06  1.27736      Lin-Lin
 3.9309E+06  1.1238       Lin-Lin
 3.9634E+06  1.42328      Lin-Lin
 3.9861E+06  1.37824      Lin-Lin
 4.0056E+06  1.41119      Lin-Lin
 4.0154E+06  1.27106      Lin-Lin
 4.0251E+06  1.35052      Lin-Lin
 4.05266E+06 1.08443      Lin-Lin
 4.0566E+06  1.04557      Lin-Lin
 4.0652E+06  1.02089      Lin-Lin
 4.08805E+06 1.43023      Lin-Lin
 4.0977E+06  1.45092      Lin-Lin
 4.10461E+06 1.36198      Lin-Lin
 4.153E+06   0.773703     Lin-Lin
 4.17354E+06 0.905611     Lin-Lin
 4.1876E+06  1.13451      Lin-Lin
 4.2061E+06  1.58364      Lin-Lin
 4.2126E+06  1.62997      Lin-Lin
 4.2364E+06  1.28697      Lin-Lin
 4.2548E+06  1.34078      Lin-Lin
 4.2722E+06  1.29492      Lin-Lin
 4.2841E+06  1.48214      Lin-Lin
 4.2982E+06  1.50237      Lin-Lin
 4.3166E+06  1.70133      Lin-Lin
 4.34254E+06 1.34304      Lin-Lin
 4.3523E+06  1.32279      Lin-Lin
 4.361E+06   1.45717      Lin-Lin
 4.3707E+06  1.35492      Lin-Lin
 4.3957E+06  1.35513      Lin-Lin
 4.4251E+06  1.15431      Lin-Lin
 4.4569E+06  1.02544      Lin-Lin
 4.4863E+06  1.00867      Lin-Lin
 4.5353E+06  0.824516     Lin-Lin
 4.57108E+06 1.16924      Lin-Lin
 4.583E+06   1.30467      Lin-Lin
 4.59402E+06 1.285        Lin-Lin
 4.6026E+06  1.21384      Lin-Lin
 4.62813E+06 1.2175       Lin-Lin
 4.62872E+06 1.2226       Lin-Lin
 4.6406E+06  1.36446      Lin-Lin
 4.6689E+06  1.25728      Lin-Lin
 4.6981E+06  1.023        Lin-Lin
 4.7079E+06  1.0171       Lin-Lin
 4.72243E+06 1.11366      Lin-Lin
 4.7544E+06  1.12618      Lin-Lin
 4.7777E+06  1.23808      Lin-Lin
 4.80884E+06 1.22361      Lin-Lin
 4.883E+06   1.09685      Lin-Lin
 4.9528E+06  1.05587      Lin-Lin
 4.9711E+06  0.945794     Lin-Lin
 5.0029E+06  0.893301     Lin-Lin
 5.01638E+06 0.960699     Lin-Lin
 5.0568E+06  0.974142     Lin-Lin
 5.074E+06   1.06143      Lin-Lin
 5.1046E+06  1.0209       Lin-Lin
 5.1364E+06  1.05306      Lin-Lin
 5.1609E+06  1.22709      Lin-Lin
 5.1719E+06  1.20062      Lin-Lin
 5.1829E+06  1.10253      Lin-Lin
 5.24354E+06 1.31334      Lin-Lin
 5.24905E+06 1.31633      Lin-Lin
 5.2711E+06  1.32034      Lin-Lin
 5.29065E+06 1.07027      Lin-Lin
 5.3102E+06  1.01527      Lin-Lin
 5.3298E+06  1.12527      Lin-Lin
 5.3494E+06  1.08931      Lin-Lin
 5.36313E+06 1.16039      Lin-Lin
 5.3996E+06  1.17567      Lin-Lin
 5.42165E+06 1.01943      Lin-Lin
 5.4437E+06  0.979923     Lin-Lin
 5.45951E+06 1.34062      Lin-Lin
 5.4657E+06  1.44502      Lin-Lin
 5.4772E+06  1.20289      Lin-Lin
 5.4841E+06  1.05761      Lin-Lin
 5.4963E+06  1.07603      Lin-Lin
 5.5138E+06  0.840304     Lin-Lin
 5.5289E+06  0.937518     Lin-Lin
 5.5424E+06  1.12102      Lin-Lin
 5.5642E+06  1.08394      Lin-Lin
 5.586E+06   1.21019      Lin-Lin
 5.6062E+06  1.23297      Lin-Lin
 5.63305E+06 1.06765      Lin-Lin
 5.6599E+06  0.99635      Lin-Lin
 5.7372E+06  0.964504     Lin-Lin
 5.85E+06    0.927318     Lin-Lin
 5.88E+06    0.909225     Lin-Lin
 5.93E+06    0.89362      Lin-Lin
 5.9521E+06  0.890776     Lin-Lin
 5.9689E+06  0.963218     Lin-Lin
 5.9874E+06  0.810161     Lin-Lin
 6.0092E+06  0.804363     Lin-Lin
 6.0285E+06  0.904099     Lin-Lin
 6.0478E+06  0.999059     Lin-Lin
 6.0646E+06  1.00485      Lin-Lin
 6.0781E+06  0.822216     Lin-Lin
 6.1284E+06  0.976759     Lin-Lin
 6.1402E+06  1.17084      Lin-Lin
 6.1587E+06  1.21424      Lin-Lin
 6.17706E+06 1.15649      Lin-Lin
 6.2057E+06  0.926961     Lin-Lin
 6.2292E+06  1.00403      Lin-Lin
 6.25E+06    0.998107     Lin-Lin
 6.2645E+06  1.00512      Lin-Lin
 6.3048E+06  0.872543     Lin-Lin
 6.3333E+06  0.992482     Lin-Lin
 6.36031E+06 0.801549     Lin-Lin
 6.382E+06   0.732076     Lin-Lin
 6.4055E+06  0.724326     Lin-Lin
 6.419E+06   0.823049     Lin-Lin
 6.43E+06    0.821094     Lin-Lin
 6.4643E+06  0.831166     Lin-Lin
 6.4878E+06  0.743417     Lin-Lin
 6.51352E+06 0.917602     Lin-Lin
 6.53745E+06 1.0399       Lin-Lin
 6.5451E+06  1.07705      Lin-Lin
 6.5651E+06  1.09103      Lin-Lin
 6.58998E+06 0.916461     Lin-Lin
 6.59083E+06 0.914344     Lin-Lin
 6.635E+06   0.87575      Lin-Lin
 6.65E+06    0.861808     Lin-Lin
 6.6692E+06  0.846968     Lin-Lin
 6.7179E+06  0.707662     Lin-Lin
 6.725E+06   0.709382     Lin-Lin
 6.7699E+06  0.70532      Lin-Lin
 6.78085E+06 0.767004     Lin-Lin
 6.7918E+06  0.833497     Lin-Lin
 6.8203E+06  0.912108     Lin-Lin
 6.83352E+06 0.864824     Lin-Lin
 6.84968E+06 0.729196     Lin-Lin
 6.8673E+06  0.580946     Lin-Lin
 6.8992E+06  0.754652     Lin-Lin
 6.93815E+06 0.7091       Lin-Lin
 6.9429E+06  0.70309      Lin-Lin
 6.96E+06    0.70542      Lin-Lin
 6.9899E+06  0.703729     Lin-Lin
 7.0183E+06  0.770053     Lin-Lin
 7.025E+06   0.767509     Lin-Lin
 7.0502E+06  0.766435     Lin-Lin
 7.0752E+06  0.608283     Lin-Lin
 7.08287E+06 0.665406     Lin-Lin
 7.10012E+06 0.795819     Lin-Lin
 7.1161E+06  0.823328     Lin-Lin
 7.14169E+06 0.570982     Lin-Lin
 7.1434E+06  0.554827     Lin-Lin
 7.1662E+06  0.64964      Lin-Lin
 7.1753E+06  0.614011     Lin-Lin
 7.1844E+06  0.576838     Lin-Lin
 7.2015E+06  0.741455     Lin-Lin
 7.2072E+06  0.793818     Lin-Lin
 7.2186E+06  0.741887     Lin-Lin
 7.23E+06    0.684638     Lin-Lin
 7.2436E+06  0.625702     Lin-Lin
 7.2663E+06  0.760029     Lin-Lin
 7.3E+06     0.734372     Lin-Lin
 7.35E+06    0.668519     Lin-Lin
 7.375E+06   0.644904     Lin-Lin
 7.4187E+06  0.606873     Lin-Lin
 7.44114E+06 0.662412     Lin-Lin
 7.47E+06    0.71823      Lin-Lin
 7.4824E+06  0.746988     Lin-Lin
 7.5E+06     0.773423     Lin-Lin
 7.512E+06   0.794257     Lin-Lin
 7.55112E+06 0.745995     Lin-Lin
 7.5689E+06  0.715709     Lin-Lin
 7.5985E+06  0.750242     Lin-Lin
 7.6281E+06  0.791228     Lin-Lin
 7.65731E+06 0.78621      Lin-Lin
 7.7E+06     0.699516     Lin-Lin
 7.7168E+06  0.670314     Lin-Lin
 7.7759E+06  0.639549     Lin-Lin
 7.8E+06     0.598974     Lin-Lin
 7.8101E+06  0.577277     Lin-Lin
 7.84002E+06 0.684989     Lin-Lin
 7.85E+06    0.720509     Lin-Lin
 7.867E+06   0.783667     Lin-Lin
 7.90144E+06 0.708439     Lin-Lin
 7.925E+06   0.684595     Lin-Lin
 7.96E+06    0.64569      Lin-Lin
 7.9898E+06  0.606966     Lin-Lin
 8.0258E+06  0.726133     Lin-Lin
 8.0274E+06  0.727709     Lin-Lin
 8.0922E+06  0.741051     Lin-Lin
 8.14395E+06 0.636891     Lin-Lin
 8.16465E+06 0.597867     Lin-Lin
 8.1814E+06  0.56649      Lin-Lin
 8.1878E+06  0.554138     Lin-Lin
 8.2E+06     0.545812     Lin-Lin
 8.2196E+06  0.53707      Lin-Lin
 8.23665E+06 0.578942     Lin-Lin
 8.2537E+06  0.619329     Lin-Lin
 8.29639E+06 0.538186     Lin-Lin
 8.322E+06   0.486307     Lin-Lin
 8.3561E+06  0.614783     Lin-Lin
 8.375E+06   0.614303     Lin-Lin
 8.4E+06     0.614895     Lin-Lin
 8.42E+06    0.613601     Lin-Lin
 8.45938E+06 0.618312     Lin-Lin
 8.525E+06   0.62262      Lin-Lin
 8.55E+06    0.633188     Lin-Lin
 8.6E+06     0.643483     Lin-Lin
 8.625E+06   0.641092     Lin-Lin
 8.65E+06    0.635323     Lin-Lin
 8.675E+06   0.640106     Lin-Lin
 8.7E+06     0.642896     Lin-Lin
 8.75E+06    0.644891     Lin-Lin
 8.775E+06   0.641912     Lin-Lin
 8.795E+06   0.644455     Lin-Lin
 8.8316E+06  0.650394     Lin-Lin
 8.86415E+06 0.620267     Lin-Lin
 8.8886E+06  0.596675     Lin-Lin
 8.9022E+06  0.584187     Lin-Lin
 8.91E+06    0.582092     Lin-Lin
 8.95E+06    0.566007     Lin-Lin
 8.97725E+06 0.55808      Lin-Lin
 8.9795E+06  0.557098     Lin-Lin
 9.082E+06   0.598012     Lin-Lin
 9.12625E+06 0.586748     Lin-Lin
 9.2E+06     0.560098     Lin-Lin
 9.264E+06   0.534492     Lin-Lin
 9.34895E+06 0.59189      Lin-Lin
 9.4339E+06  0.645987     Lin-Lin
 9.50695E+06 0.637918     Lin-Lin
 9.58E+06    0.625508     Lin-Lin
 9.65E+06    0.623805     Lin-Lin
 9.75E+06    0.629428     Lin-Lin
 9.85E+06    0.637893     Lin-Lin
 9.95078E+06 0.634975     Lin-Lin
 1.0025E+07  0.58525      Lin-Lin
 1.005E+07   0.568033     Lin-Lin
 1.015E+07   0.5545       Lin-Lin
 1.0235E+07  0.55925      Lin-Lin
 1.025E+07   0.5638       Lin-Lin
 1.03946E+07 0.587805     Lin-Lin
 1.04E+07    0.5887       Lin-Lin
 1.05467E+07 0.609828     Lin-Lin
 1.06955E+07 0.631255     Lin-Lin
 1.075E+07   0.6391       Lin-Lin
 1.09017E+07 0.658247     Lin-Lin
 1.0926E+07  0.66132      Lin-Lin
 1.1E+07     0.6625       Lin-Lin
 1.11552E+07 0.662438     Lin-Lin
 1.13126E+07 0.662375     Lin-Lin
 1.14722E+07 0.662311     Lin-Lin
 1.15E+07    0.6623       Lin-Lin
 1.16622E+07 0.660637     Lin-Lin
 1.18268E+07 0.658951     Lin-Lin
 1.19E+07    0.6582       Lin-Lin
 1.2019E+07  0.65959      Lin-Lin
 1.21886E+07 0.665314     Lin-Lin
 1.22E+07    0.6657       Lin-Lin
 1.23721E+07 0.673301     Lin-Lin
 1.25467E+07 0.681009     Lin-Lin
 1.27237E+07 0.688826     Lin-Lin
 1.29032E+07 0.696753     Lin-Lin
 1.295E+07   0.69882      Lin-Lin
 1.3E+07     0.69937      Lin-Lin
 1.31834E+07 0.708445     Lin-Lin
 1.33694E+07 0.717647     Lin-Lin
 1.346E+07   0.72213      Lin-Lin
 1.36499E+07 0.730894     Lin-Lin
 1.379E+07   0.73736      Lin-Lin
 1.39846E+07 0.745077     Lin-Lin
 1.4E+07     0.74569      Lin-Lin
 1.41975E+07 0.756512     Lin-Lin
 1.43978E+07 0.767486     Lin-Lin
 1.46009E+07 0.778615     Lin-Lin
 1.471E+07   0.78459      Lin-Lin
 1.49175E+07 0.7976       Lin-Lin
 1.5E+07     0.80277      Lin-Lin
 1.52116E+07 0.812542     Lin-Lin
 1.54262E+07 0.822453     Lin-Lin
 1.56439E+07 0.832503     Lin-Lin
 1.5683E+07  0.83431      Lin-Lin
 1.59043E+07 0.843182     Lin-Lin
 1.61286E+07 0.85218      Lin-Lin
 1.63562E+07 0.861304     Lin-Lin
 1.65869E+07 0.870557     Lin-Lin
 1.6821E+07  0.87994      Lin-Lin
 1.7E+07     0.88712      Lin-Lin
 1.72398E+07 0.895927     Lin-Lin
 1.74831E+07 0.904858     Lin-Lin
 1.77297E+07 0.913915     Lin-Lin
 1.79799E+07 0.9231       Lin-Lin
 1.8E+07     0.92384      Lin-Lin
 1.82539E+07 0.934678     Lin-Lin
 1.85115E+07 0.94567      Lin-Lin
 1.87726E+07 0.956816     Lin-Lin
 1.90375E+07 0.96812      Lin-Lin
 1.93061E+07 0.979583     Lin-Lin
 1.95784E+07 0.991208     Lin-Lin
 1.98547E+07 1.003        Lin-Lin
 2E+07       1.0092       Lin-Lin
#END




 Page generated: 2017-08-23,12:22:57 by E4-Servlet on localhost [fwd:www-nds.iaea.org] 
 Project: "Multi-platform EXFOR-CINDA-ENDF", V.Zerkin,  IAEA-NDS, 1999-2017
 Request from: ::1 [fwd:193.136.215.14, 172.68.102.86] 
 
